File Name,Object Name
./Annotations\0129.xml,small-spread
./Annotations\0129.xml,medium-polygonal
./Annotations\0129.xml,medium-polygonal
./Annotations\0129.xml,small-spread
./Annotations\0129.xml,medium-polygonal
./Annotations\0130.xml,dividing
./Annotations\0130.xml,medium-spread
./Annotations\0130.xml,dividing
./Annotations\0130.xml,medium-polygonal
./Annotations\0130.xml,dividing
./Annotations\0130.xml,medium-spread
./Annotations\0130.xml,medium-spread
./Annotations\0130.xml,large-spread
./Annotations\0130.xml,small-spread
./Annotations\0132.xml,medium-spread
./Annotations\0132.xml,medium-spread
./Annotations\0132.xml,medium-polygonal
./Annotations\0132.xml,dividing
./Annotations\0132.xml,medium-spread
./Annotations\0132.xml,medium-polygonal
./Annotations\0132.xml,medium-spread
./Annotations\0132.xml,medium-spread
./Annotations\0132.xml,dividing
./Annotations\0132.xml,medium-spread
./Annotations\0132.xml,small-spread
./Annotations\0133.xml,large-spread
./Annotations\0133.xml,small-spread
./Annotations\0133.xml,small-polygonal
./Annotations\0133.xml,medium-polygonal
./Annotations\0133.xml,medium-spread
./Annotations\0133.xml,medium-spread
./Annotations\0133.xml,spindle
./Annotations\0133.xml,medium-spread
./Annotations\0133.xml,medium-spread
./Annotations\0133.xml,small-spread
./Annotations\0133.xml,medium-polygonal
./Annotations\0133.xml,medium-spread
./Annotations\0133.xml,large-spread
./Annotations\0133.xml,small-round
./Annotations\0133.xml,small-spread
./Annotations\0134.xml,small-spread
./Annotations\0134.xml,dividing
./Annotations\0135.xml,small-spread
./Annotations\0135.xml,medium-spread
./Annotations\0135.xml,dividing
./Annotations\0135.xml,medium-spread
./Annotations\0136.xml,medium-spread
./Annotations\0136.xml,medium-spread
./Annotations\0136.xml,spindle
./Annotations\0136.xml,medium-spread
./Annotations\0136.xml,medium-spread
./Annotations\0137.xml,medium-spread
./Annotations\0138.xml,dividing
./Annotations\0138.xml,dividing
./Annotations\0138.xml,dividing
./Annotations\0138.xml,medium-polygonal
./Annotations\0138.xml,dividing
./Annotations\0138.xml,medium-spread
./Annotations\0138.xml,medium-spread
./Annotations\0138.xml,dividing
./Annotations\0139.xml,small-spread
./Annotations\0139.xml,small-spread
./Annotations\0139.xml,medium-spread
./Annotations\0139.xml,dividing
./Annotations\0139.xml,dividing
./Annotations\0139.xml,small-spread
./Annotations\0139.xml,small-spread
./Annotations\0140.xml,small-spread
./Annotations\0140.xml,dividing
./Annotations\0140.xml,small-spread
./Annotations\0140.xml,small-spread
./Annotations\0140.xml,medium-spread
./Annotations\0140.xml,medium-spread
./Annotations\0140.xml,small-spread
./Annotations\0140.xml,medium-spread
./Annotations\0140.xml,medium-spread
./Annotations\0140.xml,dividing
./Annotations\0140.xml,large-spread
./Annotations\0141.xml,small-spread
./Annotations\0141.xml,small-polygonal
./Annotations\0141.xml,medium-spread
./Annotations\0141.xml,small-spread
./Annotations\0141.xml,small-spread
./Annotations\0141.xml,small-polygonal
./Annotations\0141.xml,medium-spread
./Annotations\0141.xml,medium-spread
./Annotations\0142.xml,dividing
./Annotations\0142.xml,small-spread
./Annotations\0142.xml,medium-spread
./Annotations\0142.xml,medium-spread
./Annotations\0142.xml,medium-spread
./Annotations\0142.xml,small-polygonal
./Annotations\0142.xml,small-spread
./Annotations\0142.xml,medium-spread
./Annotations\0142.xml,small-polygonal
./Annotations\0142.xml,small-polygonal
./Annotations\0142.xml,small-spread
./Annotations\0143.xml,small-spread
./Annotations\0143.xml,small-spread
./Annotations\0143.xml,medium-spread
./Annotations\0143.xml,small-polygonal
./Annotations\0143.xml,medium-spread
./Annotations\0143.xml,dividing
./Annotations\0143.xml,small-spread
./Annotations\0143.xml,medium-spread
./Annotations\0143.xml,medium-spread
./Annotations\0143.xml,medium-spread
./Annotations\0143.xml,medium-spread
./Annotations\0143.xml,medium-spread
./Annotations\0144.xml,medium-spread
./Annotations\0144.xml,medium-spread
./Annotations\0144.xml,medium-spread
./Annotations\0144.xml,medium-spread
./Annotations\0144.xml,dividing
./Annotations\0144.xml,medium-spread
./Annotations\0144.xml,dividing
./Annotations\0145.xml,small-spread
./Annotations\0145.xml,medium-spread
./Annotations\0145.xml,dividing
./Annotations\0145.xml,medium-spread
./Annotations\0145.xml,medium-spread
./Annotations\0145.xml,dividing
./Annotations\0145.xml,large-spread
./Annotations\0145.xml,medium-spread
./Annotations\0145.xml,medium-spread
./Annotations\0146.xml,medium-spread
./Annotations\0146.xml,dividing
./Annotations\0146.xml,dividing
./Annotations\0147.xml,large-spread
./Annotations\0147.xml,dividing
./Annotations\0147.xml,dividing
./Annotations\0147.xml,small-spread
./Annotations\0147.xml,small-polygonal
./Annotations\0147.xml,medium-spread
./Annotations\0147.xml,small-spread
./Annotations\0147.xml,medium-spread
./Annotations\0147.xml,small-round
./Annotations\0147.xml,small-spread
./Annotations\0148.xml,dividing
./Annotations\0148.xml,small-polygonal
./Annotations\0148.xml,small-spread
./Annotations\0148.xml,dividing
./Annotations\0148.xml,spindle
./Annotations\0148.xml,small-spread
./Annotations\0148.xml,medium-spread
./Annotations\0149.xml,spindle
./Annotations\0149.xml,medium-spread
./Annotations\0149.xml,medium-polygonal
./Annotations\0149.xml,medium-spread
./Annotations\0149.xml,medium-spread
./Annotations\0149.xml,medium-spread
./Annotations\0149.xml,dividing
./Annotations\0149.xml,medium-spread
./Annotations\0150.xml,medium-spread
./Annotations\0150.xml,dividing
./Annotations\0150.xml,medium-spread
./Annotations\0150.xml,dividing
./Annotations\0150.xml,small-spread
./Annotations\0150.xml,small-spread
./Annotations\0150.xml,medium-spread
./Annotations\0150.xml,dividing
./Annotations\0151.xml,small-spread
./Annotations\0151.xml,small-spread
./Annotations\0151.xml,medium-spread
./Annotations\0151.xml,small-spread
./Annotations\0151.xml,medium-spread
./Annotations\0151.xml,medium-spread
./Annotations\0151.xml,medium-spread
./Annotations\0151.xml,dividing
./Annotations\0151.xml,medium-spread
./Annotations\0152.xml,small-spread
./Annotations\0152.xml,small-spread
./Annotations\0152.xml,small-spread
./Annotations\0152.xml,small-spread
./Annotations\0152.xml,dividing
./Annotations\0152.xml,dividing
./Annotations\0152.xml,medium-spread
./Annotations\0152.xml,dividing
./Annotations\0152.xml,small-spread
./Annotations\0152.xml,medium-spread
./Annotations\0153.xml,medium-spread
./Annotations\0153.xml,small-spread
./Annotations\0153.xml,medium-spread
./Annotations\0153.xml,small-spread
./Annotations\0153.xml,medium-spread
./Annotations\0153.xml,dividing
./Annotations\0154.xml,medium-spread
./Annotations\0154.xml,dividing
./Annotations\0154.xml,small-spread
./Annotations\0154.xml,small-spread
./Annotations\0154.xml,large-spread
./Annotations\0154.xml,small-spread
./Annotations\0154.xml,small-polygonal
./Annotations\0155.xml,dividing
./Annotations\0155.xml,dividing
./Annotations\0155.xml,small-spread
./Annotations\0155.xml,small-spread
./Annotations\0156.xml,medium-spread
./Annotations\0156.xml,medium-spread
./Annotations\0156.xml,dividing
./Annotations\0157.xml,small-spread
./Annotations\0157.xml,small-spread
./Annotations\0157.xml,medium-spread
./Annotations\0157.xml,small-spread
./Annotations\0157.xml,medium-spread
./Annotations\0157.xml,medium-spread
./Annotations\0157.xml,medium-spread
./Annotations\0157.xml,small-round
./Annotations\0157.xml,small-spread
./Annotations\0157.xml,small-spread
./Annotations\0157.xml,medium-spread
./Annotations\0158.xml,medium-spread
./Annotations\0158.xml,small-spread
./Annotations\0158.xml,small-spread
./Annotations\0158.xml,medium-spread
./Annotations\0159.xml,small-polygonal
./Annotations\0159.xml,small-spread
./Annotations\0159.xml,small-spread
./Annotations\0159.xml,small-spread
./Annotations\0160.xml,dividing
./Annotations\0160.xml,small-spread
./Annotations\0160.xml,small-spread
./Annotations\0160.xml,small-spread
./Annotations\0160.xml,small-polygonal
./Annotations\0160.xml,small-spread
./Annotations\0161.xml,small-spread
./Annotations\0161.xml,medium-spread
./Annotations\0161.xml,medium-spread
./Annotations\0161.xml,small-spread
./Annotations\0161.xml,small-round
./Annotations\0161.xml,medium-spread
./Annotations\0161.xml,small-spread
./Annotations\0161.xml,small-spread
./Annotations\0162.xml,small-spread
./Annotations\0162.xml,small-spread
./Annotations\0162.xml,small-spread
./Annotations\0162.xml,small-spread
./Annotations\0162.xml,small-spread
./Annotations\0164.xml,small-spread
./Annotations\0164.xml,medium-spread
./Annotations\0164.xml,medium-spread
./Annotations\0165.xml,small-round
./Annotations\0165.xml,small-spread
./Annotations\0165.xml,small-spread
./Annotations\0165.xml,small-spread
./Annotations\0165.xml,medium-spread
./Annotations\0166.xml,small-spread
./Annotations\0166.xml,small-spread
./Annotations\0166.xml,small-spread
./Annotations\0166.xml,small-spread
./Annotations\0166.xml,small-spread
./Annotations\0166.xml,small-polygonal
./Annotations\0166.xml,small-spread
./Annotations\0167.xml,small-spread
./Annotations\0167.xml,small-round
./Annotations\0167.xml,medium-spread
./Annotations\0168.xml,small-polygonal
./Annotations\0168.xml,small-spread
./Annotations\0168.xml,small-spread
./Annotations\0168.xml,small-polygonal
./Annotations\0168.xml,small-spread
./Annotations\0168.xml,small-spread
./Annotations\0168.xml,small-spread
./Annotations\0168.xml,medium-spread
./Annotations\0168.xml,small-spread
./Annotations\0168.xml,small-polygonal
./Annotations\0169.xml,small-spread
./Annotations\0169.xml,small-spread
./Annotations\0169.xml,medium-spread
./Annotations\0169.xml,small-polygonal
./Annotations\0169.xml,small-spread
./Annotations\0169.xml,small-round
./Annotations\0169.xml,small-round
./Annotations\0169.xml,small-round
./Annotations\0169.xml,small-spread
./Annotations\0170.xml,medium-spread
./Annotations\0170.xml,small-polygonal
./Annotations\0170.xml,small-round
./Annotations\0170.xml,small-spread
./Annotations\0170.xml,medium-spread
./Annotations\0170.xml,small-spread
./Annotations\0171.xml,medium-spread
./Annotations\0171.xml,small-spread
./Annotations\0171.xml,small-spread
./Annotations\0171.xml,small-spread
./Annotations\0172.xml,medium-spread
./Annotations\0172.xml,small-polygonal
./Annotations\0172.xml,small-spread
./Annotations\0172.xml,medium-polygonal
./Annotations\0172.xml,small-spread
./Annotations\0172.xml,medium-polygonal
./Annotations\0172.xml,small-polygonal
./Annotations\0172.xml,small-spread
./Annotations\0173.xml,medium-polygonal
./Annotations\0173.xml,small-spread
./Annotations\0173.xml,small-spread
./Annotations\0173.xml,medium-spread
./Annotations\0173.xml,dividing
./Annotations\0173.xml,small-spread
./Annotations\0174.xml,small-polygonal
./Annotations\0174.xml,small-polygonal
./Annotations\0174.xml,small-spread
./Annotations\0174.xml,small-spread
./Annotations\0174.xml,medium-spread
./Annotations\0174.xml,small-polygonal
./Annotations\0174.xml,small-spread
./Annotations\0174.xml,small-spread
./Annotations\0174.xml,small-spread
./Annotations\0174.xml,small-spread
./Annotations\0174.xml,small-round
./Annotations\0174.xml,small-round
./Annotations\0174.xml,small-spread
./Annotations\0174.xml,small-spread
./Annotations\0175.xml,small-polygonal
./Annotations\0175.xml,spindle
./Annotations\0175.xml,small-spread
./Annotations\0175.xml,medium-spread
./Annotations\0175.xml,medium-spread
./Annotations\0175.xml,small-polygonal
./Annotations\0175.xml,small-polygonal
./Annotations\0175.xml,small-polygonal
./Annotations\0176.xml,small-spread
./Annotations\0176.xml,small-spread
./Annotations\0176.xml,medium-spread
./Annotations\0176.xml,small-round
./Annotations\0176.xml,small-spread
./Annotations\0177.xml,small-polygonal
./Annotations\0177.xml,small-polygonal
./Annotations\0177.xml,medium-spread
./Annotations\0177.xml,medium-polygonal
./Annotations\0177.xml,small-polygonal
./Annotations\0178.xml,small-spread
./Annotations\0178.xml,small-round
./Annotations\0178.xml,small-spread
./Annotations\0178.xml,small-spread
./Annotations\0178.xml,small-spread
./Annotations\0179.xml,small-spread
./Annotations\0179.xml,large-spread
./Annotations\0179.xml,small-polygonal
./Annotations\0179.xml,small-spread
./Annotations\0179.xml,small-spread
./Annotations\0179.xml,small-spread
./Annotations\0180.xml,small-polygonal
./Annotations\0180.xml,spindle
./Annotations\0180.xml,small-polygonal
./Annotations\0180.xml,small-spread
./Annotations\0180.xml,small-polygonal
./Annotations\0181.xml,small-spread
./Annotations\0181.xml,small-spread
./Annotations\0181.xml,small-spread
./Annotations\0181.xml,small-spread
./Annotations\0181.xml,medium-spread
./Annotations\0182.xml,medium-spread
./Annotations\0182.xml,small-spread
./Annotations\0182.xml,medium-spread
./Annotations\0182.xml,dividing
./Annotations\0182.xml,small-spread
./Annotations\0182.xml,small-spread
./Annotations\0182.xml,medium-spread
./Annotations\0183.xml,small-spread
./Annotations\0183.xml,medium-spread
./Annotations\0183.xml,medium-spread
./Annotations\0183.xml,small-spread
./Annotations\0183.xml,small-spread
./Annotations\0183.xml,small-spread
./Annotations\0184.xml,dividing
./Annotations\0184.xml,small-spread
./Annotations\0184.xml,medium-spread
./Annotations\0184.xml,dividing
./Annotations\0184.xml,small-spread
./Annotations\0184.xml,small-polygonal
./Annotations\0185.xml,small-spread
./Annotations\0185.xml,medium-polygonal
./Annotations\0185.xml,medium-polygonal
./Annotations\0185.xml,medium-spread
./Annotations\0185.xml,small-spread
./Annotations\0185.xml,small-spread
./Annotations\0185.xml,medium-spread
./Annotations\0185.xml,small-polygonal
./Annotations\0185.xml,small-round
./Annotations\0186.xml,small-polygonal
./Annotations\0186.xml,medium-spread
./Annotations\0186.xml,small-spread
./Annotations\0186.xml,spindle
./Annotations\0186.xml,medium-spread
./Annotations\0186.xml,small-round
./Annotations\0186.xml,small-spread
./Annotations\0187.xml,small-polygonal
./Annotations\0187.xml,spindle
./Annotations\0187.xml,medium-spread
./Annotations\0187.xml,medium-spread
./Annotations\0187.xml,small-spread
./Annotations\0187.xml,small-spread
./Annotations\0187.xml,small-spread
./Annotations\0187.xml,small-round
./Annotations\0188.xml,small-polygonal
./Annotations\0188.xml,medium-spread
./Annotations\0188.xml,small-spread
./Annotations\0188.xml,small-polygonal
./Annotations\0188.xml,small-spread
./Annotations\0188.xml,small-spread
./Annotations\0189.xml,small-spread
./Annotations\0189.xml,small-spread
./Annotations\0189.xml,medium-spread
./Annotations\0189.xml,medium-spread
./Annotations\0189.xml,medium-spread
./Annotations\0189.xml,small-spread
./Annotations\0189.xml,medium-spread
./Annotations\0189.xml,small-polygonal
./Annotations\0190.xml,dividing
./Annotations\0190.xml,small-polygonal
./Annotations\0190.xml,small-spread
./Annotations\0190.xml,small-spread
./Annotations\0190.xml,medium-spread
./Annotations\0190.xml,medium-spread
./Annotations\0191.xml,medium-spread
./Annotations\0191.xml,small-polygonal
./Annotations\0191.xml,small-polygonal
./Annotations\0191.xml,medium-spread
./Annotations\0191.xml,small-spread
./Annotations\0191.xml,medium-spread
./Annotations\0191.xml,small-spread
./Annotations\0191.xml,medium-spread
./Annotations\0191.xml,medium-spread
./Annotations\0191.xml,small-round
./Annotations\0192.xml,medium-spread
./Annotations\0192.xml,small-polygonal
./Annotations\0192.xml,medium-spread
./Annotations\0192.xml,medium-spread
./Annotations\0192.xml,medium-spread
./Annotations\0192.xml,medium-spread
./Annotations\0192.xml,small-polygonal
./Annotations\0192.xml,medium-spread
./Annotations\0193.xml,medium-spread
./Annotations\0193.xml,medium-spread
./Annotations\0193.xml,small-spread
./Annotations\0193.xml,medium-polygonal
./Annotations\0193.xml,medium-spread
./Annotations\0193.xml,small-round
./Annotations\0193.xml,small-round
./Annotations\0193.xml,medium-spread
./Annotations\0193.xml,medium-spread
./Annotations\0194.xml,medium-spread
./Annotations\0194.xml,small-spread
./Annotations\0194.xml,small-polygonal
./Annotations\0194.xml,small-polygonal
./Annotations\0194.xml,medium-spread
./Annotations\0194.xml,small-spread
./Annotations\0194.xml,dividing
./Annotations\0194.xml,medium-spread
./Annotations\0194.xml,dividing
./Annotations\0194.xml,small-round
./Annotations\0194.xml,small-round
./Annotations\0195.xml,small-spread
./Annotations\0195.xml,medium-spread
./Annotations\0195.xml,small-spread
./Annotations\0195.xml,small-spread
./Annotations\0195.xml,medium-spread
./Annotations\0195.xml,small-spread
./Annotations\0195.xml,small-spread
./Annotations\0195.xml,medium-spread
./Annotations\0195.xml,medium-spread
./Annotations\0196.xml,medium-spread
./Annotations\0196.xml,medium-spread
./Annotations\0196.xml,small-spread
./Annotations\0196.xml,small-spread
./Annotations\0196.xml,dividing
./Annotations\0196.xml,small-spread
./Annotations\0196.xml,small-spread
./Annotations\0196.xml,medium-spread
./Annotations\0196.xml,small-spread
./Annotations\0196.xml,small-polygonal
./Annotations\0197.xml,small-polygonal
./Annotations\0197.xml,small-spread
./Annotations\0197.xml,medium-spread
./Annotations\0197.xml,medium-spread
./Annotations\0197.xml,small-spread
./Annotations\0197.xml,small-round
./Annotations\0197.xml,dividing
./Annotations\0197.xml,medium-spread
./Annotations\0197.xml,small-spread
./Annotations\0198.xml,small-polygonal
./Annotations\0198.xml,small-spread
./Annotations\0198.xml,small-polygonal
./Annotations\0198.xml,small-spread
./Annotations\0198.xml,small-spread
./Annotations\0198.xml,large-spread
./Annotations\0198.xml,medium-spread
./Annotations\0198.xml,medium-polygonal
./Annotations\0198.xml,medium-spread
./Annotations\0199.xml,small-spread
./Annotations\0199.xml,dividing
./Annotations\0199.xml,small-spread
./Annotations\0199.xml,medium-spread
./Annotations\0199.xml,small-spread
./Annotations\0199.xml,small-round
./Annotations\0199.xml,small-spread
./Annotations\0199.xml,medium-spread
./Annotations\0199.xml,medium-polygonal
./Annotations\0200.xml,small-spread
./Annotations\0200.xml,small-spread
./Annotations\0200.xml,small-spread
./Annotations\0200.xml,medium-polygonal
./Annotations\0200.xml,medium-spread
./Annotations\0200.xml,spindle
./Annotations\0200.xml,small-spread
./Annotations\0200.xml,small-spread
./Annotations\0200.xml,medium-spread
./Annotations\0200.xml,small-spread
./Annotations\0200.xml,small-round
./Annotations\0200.xml,medium-spread
./Annotations\0200.xml,dividing
./Annotations\0200.xml,dividing
./Annotations\0200.xml,medium-polygonal
./Annotations\0201.xml,medium-spread
./Annotations\0201.xml,medium-polygonal
./Annotations\0201.xml,medium-spread
./Annotations\0201.xml,small-spread
./Annotations\0201.xml,medium-spread
./Annotations\0201.xml,medium-polygonal
./Annotations\0201.xml,small-spread
./Annotations\0201.xml,small-polygonal
./Annotations\0201.xml,large-spread
./Annotations\0201.xml,small-polygonal
./Annotations\0202.xml,small-polygonal
./Annotations\0202.xml,medium-spread
./Annotations\0202.xml,medium-spread
./Annotations\0203.xml,medium-spread
./Annotations\0203.xml,medium-polygonal
./Annotations\0203.xml,small-spread
./Annotations\0203.xml,small-polygonal
./Annotations\0204.xml,small-polygonal
./Annotations\0204.xml,small-spread
./Annotations\0204.xml,medium-spread
./Annotations\0204.xml,medium-spread
./Annotations\0205.xml,medium-spread
./Annotations\0205.xml,small-spread
./Annotations\0205.xml,small-spread
./Annotations\0205.xml,medium-polygonal
./Annotations\0205.xml,medium-spread
./Annotations\0205.xml,medium-polygonal
./Annotations\0206.xml,small-spread
./Annotations\0206.xml,small-spread
./Annotations\0206.xml,medium-spread
./Annotations\0206.xml,small-spread
./Annotations\0206.xml,small-polygonal
./Annotations\0206.xml,small-spread
./Annotations\0207.xml,medium-polygonal
./Annotations\0207.xml,small-spread
./Annotations\0208.xml,small-spread
./Annotations\0208.xml,small-polygonal
./Annotations\0208.xml,medium-polygonal
./Annotations\0209.xml,medium-polygonal
./Annotations\0210.xml,medium-polygonal
./Annotations\0210.xml,medium-polygonal
./Annotations\0210.xml,medium-spread
./Annotations\0210.xml,medium-spread
./Annotations\0211.xml,dividing
./Annotations\0211.xml,medium-polygonal
./Annotations\0211.xml,large-spread
./Annotations\0211.xml,medium-spread
./Annotations\0211.xml,medium-spread
./Annotations\0211.xml,medium-polygonal
./Annotations\0212.xml,small-spread
./Annotations\0212.xml,medium-spread
./Annotations\0212.xml,medium-polygonal
./Annotations\0212.xml,medium-polygonal
./Annotations\0212.xml,small-spread
./Annotations\0212.xml,medium-polygonal
./Annotations\0213.xml,large-spread
./Annotations\0213.xml,small-spread
./Annotations\0213.xml,medium-spread
./Annotations\0213.xml,medium-spread
./Annotations\0214.xml,small-polygonal
./Annotations\0214.xml,small-round
./Annotations\0214.xml,small-polygonal
./Annotations\0214.xml,medium-polygonal
./Annotations\0214.xml,medium-polygonal
./Annotations\0215.xml,large-spread
./Annotations\0215.xml,large-spread
./Annotations\0216.xml,medium-spread
./Annotations\0216.xml,medium-spread
./Annotations\0216.xml,medium-polygonal
./Annotations\0216.xml,medium-spread
./Annotations\0216.xml,medium-spread
./Annotations\0217.xml,large-spread
./Annotations\0217.xml,large-spread
./Annotations\0217.xml,small-polygonal
./Annotations\0217.xml,medium-polygonal
./Annotations\0217.xml,medium-polygonal
./Annotations\0218.xml,large-spread
./Annotations\0218.xml,large-spread
./Annotations\0218.xml,medium-spread
./Annotations\0218.xml,small-spread
./Annotations\0218.xml,medium-spread
./Annotations\0218.xml,medium-spread
./Annotations\0219.xml,medium-spread
./Annotations\0219.xml,small-round
./Annotations\0219.xml,small-spread
./Annotations\0220.xml,dividing
./Annotations\0220.xml,medium-spread
./Annotations\0220.xml,medium-polygonal
./Annotations\0220.xml,small-spread
./Annotations\0220.xml,medium-spread
./Annotations\0220.xml,medium-spread
./Annotations\0221.xml,medium-spread
./Annotations\0221.xml,medium-spread
./Annotations\0221.xml,small-spread
./Annotations\0221.xml,medium-spread
./Annotations\0222.xml,medium-spread
./Annotations\0222.xml,small-spread
./Annotations\0222.xml,large-spread
./Annotations\0222.xml,medium-spread
./Annotations\0222.xml,large-spread
./Annotations\0223.xml,medium-polygonal
./Annotations\0223.xml,medium-spread
./Annotations\0223.xml,small-polygonal
./Annotations\0223.xml,large-spread
./Annotations\0223.xml,large-spread
./Annotations\0224.xml,medium-polygonal
./Annotations\0224.xml,medium-polygonal
./Annotations\0224.xml,small-polygonal
./Annotations\0224.xml,small-polygonal
./Annotations\0224.xml,dividing
./Annotations\0225.xml,large-spread
./Annotations\0225.xml,small-spread
./Annotations\0225.xml,medium-spread
./Annotations\0225.xml,medium-polygonal
./Annotations\0225.xml,medium-polygonal
./Annotations\0225.xml,large-spread
./Annotations\0226.xml,medium-spread
./Annotations\0226.xml,dividing
./Annotations\0226.xml,medium-spread
./Annotations\0226.xml,medium-spread
./Annotations\0226.xml,medium-spread
./Annotations\0226.xml,medium-spread
./Annotations\0227.xml,medium-spread
./Annotations\0227.xml,medium-polygonal
./Annotations\0227.xml,medium-polygonal
./Annotations\0227.xml,medium-polygonal
./Annotations\0227.xml,medium-polygonal
./Annotations\0228.xml,large-spread
./Annotations\0228.xml,medium-polygonal
./Annotations\0228.xml,medium-polygonal
./Annotations\0228.xml,small-spread
./Annotations\0228.xml,medium-polygonal
./Annotations\0228.xml,medium-polygonal
./Annotations\0228.xml,large-spread
./Annotations\0229.xml,small-polygonal
./Annotations\0229.xml,medium-polygonal
./Annotations\0229.xml,medium-polygonal
./Annotations\0229.xml,small-polygonal
./Annotations\0229.xml,small-polygonal
./Annotations\0229.xml,medium-polygonal
./Annotations\0229.xml,small-polygonal
./Annotations\0229.xml,medium-spread
./Annotations\0229.xml,large-spread
./Annotations\0229.xml,medium-spread
./Annotations\0229.xml,medium-polygonal
./Annotations\0229.xml,small-spread
./Annotations\0230.xml,large-spread
./Annotations\0230.xml,medium-spread
./Annotations\0230.xml,medium-spread
./Annotations\0230.xml,large-spread
./Annotations\0230.xml,medium-polygonal
./Annotations\0230.xml,small-polygonal
./Annotations\0230.xml,medium-spread
./Annotations\0230.xml,small-spread
./Annotations\0230.xml,small-spread
./Annotations\0230.xml,medium-spread
./Annotations\0230.xml,medium-spread
./Annotations\0230.xml,small-spread
./Annotations\0230.xml,medium-polygonal
./Annotations\0231.xml,small-spread
./Annotations\0231.xml,medium-polygonal
./Annotations\0231.xml,medium-polygonal
./Annotations\0231.xml,small-spread
./Annotations\0231.xml,small-polygonal
./Annotations\0231.xml,small-spread
./Annotations\0231.xml,medium-spread
./Annotations\0231.xml,medium-spread
./Annotations\0231.xml,large-spread
./Annotations\0231.xml,large-spread
./Annotations\0231.xml,small-spread
./Annotations\0232.xml,large-spread
./Annotations\0232.xml,medium-polygonal
./Annotations\0232.xml,small-polygonal
./Annotations\0232.xml,small-spread
./Annotations\0232.xml,medium-spread
./Annotations\0232.xml,medium-polygonal
./Annotations\0232.xml,large-spread
./Annotations\0232.xml,small-polygonal
./Annotations\0233.xml,small-polygonal
./Annotations\0233.xml,medium-polygonal
./Annotations\0233.xml,dividing
./Annotations\0233.xml,medium-spread
./Annotations\0233.xml,small-polygonal
./Annotations\0233.xml,medium-spread
./Annotations\0233.xml,medium-spread
./Annotations\0233.xml,medium-polygonal
./Annotations\0233.xml,medium-polygonal
./Annotations\0233.xml,medium-polygonal
./Annotations\0233.xml,medium-polygonal
./Annotations\0233.xml,medium-polygonal
./Annotations\0233.xml,medium-polygonal
./Annotations\0233.xml,dividing
./Annotations\0234.xml,large-spread
./Annotations\0234.xml,medium-polygonal
./Annotations\0234.xml,small-polygonal
./Annotations\0234.xml,small-spread
./Annotations\0234.xml,medium-polygonal
./Annotations\0234.xml,medium-spread
./Annotations\0234.xml,medium-polygonal
./Annotations\0235.xml,small-polygonal
./Annotations\0235.xml,small-polygonal
./Annotations\0235.xml,medium-spread
./Annotations\0235.xml,dividing
./Annotations\0235.xml,large-spread
./Annotations\0235.xml,medium-spread
./Annotations\0235.xml,small-polygonal
./Annotations\0235.xml,dividing
./Annotations\0235.xml,small-polygonal
./Annotations\0236.xml,small-polygonal
./Annotations\0236.xml,dividing
./Annotations\0236.xml,dividing
./Annotations\0236.xml,small-polygonal
./Annotations\0236.xml,small-polygonal
./Annotations\0236.xml,small-polygonal
./Annotations\0236.xml,medium-polygonal
./Annotations\0236.xml,medium-polygonal
./Annotations\0237.xml,small-polygonal
./Annotations\0237.xml,small-polygonal
./Annotations\0237.xml,small-polygonal
./Annotations\0237.xml,small-polygonal
./Annotations\0237.xml,medium-polygonal
./Annotations\0237.xml,medium-polygonal
./Annotations\0237.xml,small-spread
./Annotations\0237.xml,small-spread
./Annotations\0237.xml,medium-spread
./Annotations\0237.xml,small-spread
./Annotations\0237.xml,dividing
./Annotations\0237.xml,large-polygonal
./Annotations\0238.xml,medium-polygonal
./Annotations\0238.xml,medium-polygonal
./Annotations\0238.xml,small-polygonal
./Annotations\0238.xml,small-polygonal
./Annotations\0238.xml,small-polygonal
./Annotations\0238.xml,small-polygonal
./Annotations\0238.xml,small-polygonal
./Annotations\0238.xml,medium-polygonal
./Annotations\0238.xml,medium-polygonal
./Annotations\0238.xml,small-polygonal
./Annotations\0239.xml,dividing
./Annotations\0239.xml,small-polygonal
./Annotations\0239.xml,dividing
./Annotations\0239.xml,small-spread
./Annotations\0239.xml,medium-polygonal
./Annotations\0239.xml,medium-spread
./Annotations\0239.xml,small-polygonal
./Annotations\0239.xml,small-polygonal
./Annotations\0239.xml,medium-polygonal
./Annotations\0239.xml,small-polygonal
./Annotations\0239.xml,small-polygonal
./Annotations\0240.xml,dividing
./Annotations\0240.xml,medium-spread
./Annotations\0240.xml,medium-spread
./Annotations\0240.xml,medium-spread
./Annotations\0240.xml,small-polygonal
./Annotations\0240.xml,small-polygonal
./Annotations\0240.xml,medium-polygonal
./Annotations\0241.xml,dividing
./Annotations\0241.xml,small-polygonal
./Annotations\0241.xml,small-spread
./Annotations\0241.xml,small-polygonal
./Annotations\0241.xml,medium-spread
./Annotations\0241.xml,small-polygonal
./Annotations\0241.xml,dividing
./Annotations\0241.xml,medium-spread
./Annotations\0241.xml,medium-polygonal
./Annotations\0241.xml,medium-polygonal
./Annotations\0242.xml,small-polygonal
./Annotations\0242.xml,medium-polygonal
./Annotations\0242.xml,small-polygonal
./Annotations\0242.xml,medium-polygonal
./Annotations\0242.xml,medium-spread
./Annotations\0242.xml,small-polygonal
./Annotations\0242.xml,small-polygonal
